symbol,interval,open_time,open,high,low,close,volume,close_time,quote_volume,trade_count,taker_buy_base_volume,taker_buy_quote_volume,price_range,price_change,percent_change,candle_direction
ADAUSDT,1h,2026-01-18 22:00:00+00:00,0.37269088,0.3728853,0.37200453,0.37238172,109219.39886106,2026-01-18 22:59:59+00:00,40688.19105311,3253,50129.26215186,18674.96998753,0.0008807699999999752,-0.000309159999999975,-0.0829534653490783,down
ADAUSDT,1h,2026-01-18 23:00:00+00:00,0.37238172,0.3737829,0.37237911,0.37313429,156880.50560358,2026-01-18 23:59:59+00:00,58478.46491359,5420,79161.71984579,29508.16507565,0.0014037899999999603,0.0007525699999999524,0.2020963864713747,up
ADAUSDT,1h,2026-01-19 00:00:00+00:00,0.37313429,0.37475781,0.37301192,0.37445989,235573.86343705,2026-01-19 00:59:59+00:00,88056.82464964,5293,132718.76410435,49609.88782008,0.0017458900000000277,0.0013256000000000379,0.3552608365208242,up
ADAUSDT,1h,2026-01-19 01:00:00+00:00,0.37445989,0.37464727,0.3705697,0.37088362,238972.20848103,2026-01-19 01:59:59+00:00,89058.19212142,4342,142383.97024396,53062.4839499,0.004077569999999975,-0.0035762699999999925,-0.9550475486172877,down
ADAUSDT,1h,2026-01-19 02:00:00+00:00,0.37088362,0.37352026,0.36938876,0.37123825,188836.24908191,2026-01-19 02:59:59+00:00,70069.75489805,3586,91913.00141661,34105.32412351,0.00413150000000001,0.0003546299999999669,0.09561759562203552,up
ADAUSDT,1h,2026-01-19 03:00:00+00:00,0.37123825,0.37440066,0.37082928,0.37431827,158716.23430388,2026-01-19 03:59:59+00:00,59165.96126496,4014,64206.31539965,23934.71837687,0.003571380000000013,0.0030800200000000166,0.8296612754747165,up
ADAUSDT,1h,2026-01-19 04:00:00+00:00,0.37431827,0.37533635,0.37426835,0.37500004,181648.4237815,2026-01-19 04:59:59+00:00,68056.24494062,6364,83973.39466993,31461.40108007,0.0010679999999999579,0.0006817699999999705,0.18213644768126613,up
ADAUSDT,1h,2026-01-19 05:00:00+00:00,0.37500004,0.37717033,0.37407267,0.3766998,89866.04967466,2026-01-19 05:59:59+00:00,33776.14754012,6758,47080.76915839,17695.30330034,0.003097660000000002,0.0016997599999999946,0.4532692849846082,up
ADAUSDT,1h,2026-01-19 06:00:00+00:00,0.3766998,0.37829115,0.37640642,0.37716601,96224.39179744,2026-01-19 06:59:59+00:00,36270.13958147,5363,49947.38926491,18826.81455843,0.0018847300000000011,0.00046621000000002244,0.123761679724816,up
ADAUSDT,1h,2026-01-19 07:00:00+00:00,0.37716601,0.3772395,0.3768034,0.3771678,119394.51768601,2026-01-19 07:59:59+00:00,45031.66105421,4556,48895.0133639,18441.58100152,0.0004360999999999948,1.7900000000015126e-06,0.000474592076842108,up
ADAUSDT,1h,2026-01-19 08:00:00+00:00,0.3771678,0.3776126,0.37642148,0.37687596,216449.93455092,2026-01-19 08:59:59+00:00,81606.36161467,6208,104120.64644278,39255.76204397,0.0011911200000000455,-0.00029183999999998766,-0.07737670076819592,down
ADAUSDT,1h,2026-01-19 09:00:00+00:00,0.37687596,0.37940067,0.37663432,0.37811229,171034.00799652,2026-01-19 09:59:59+00:00,64564.33281771,3418,75889.56969946,28647.86654341,0.002766349999999973,0.0012363300000000077,0.3280469255720125,up
ADAUSDT,1h,2026-01-19 10:00:00+00:00,0.37811229,0.37846311,0.37439131,0.37530896,224188.82637869,2026-01-19 10:59:59+00:00,84454.31253329,6149,112279.79453847,42296.99139023,0.004071800000000014,-0.0028033299999999928,-0.7414014498179873,down
ADAUSDT,1h,2026-01-19 11:00:00+00:00,0.37530896,0.37623222,0.37289049,0.37375062,119172.11465623,2026-01-19 11:59:59+00:00,44633.50717022,5357,48331.13301661,18101.44913736,0.003341729999999987,-0.001558340000000047,-0.41521524026499307,down
ADAUSDT,1h,2026-01-19 12:00:00+00:00,0.37375062,0.37401059,0.3722023,0.37313594,142958.08795627,2026-01-19 12:59:59+00:00,53386.73721281,5336,80184.06651556,29944.20077184,0.0018082899999999902,-0.0006146799999999786,-0.16446260343326752,down
ADAUSDT,1h,2026-01-19 13:00:00+00:00,0.37313594,0.37365704,0.3688944,0.37004989,159109.35072911,2026-01-19 13:59:59+00:00,59123.90742706,2249,65790.6187524,24447.32779602,0.004762639999999985,-0.003086050000000007,-0.8270578277718321,down
ADAUSDT,1h,2026-01-19 14:00:00+00:00,0.37004989,0.37087367,0.36947431,0.36995162,113083.92433559,2026-01-19 14:59:59+00:00,41841.13717173,3178,49886.22283331,18457.94001943,0.0013993600000000161,-9.82700000000114e-05,-0.026555878722193758,down
ADAUSDT,1h,2026-01-19 15:00:00+00:00,0.36995162,0.37215111,0.36889902,0.37212319,119165.15901624,2026-01-19 15:59:59+00:00,44214.73107081,5373,64732.34776851,24018.12217426,0.0032520899999999853,0.0021715700000000115,0.5869875634008608,up
ADAUSDT,1h,2026-01-19 16:00:00+00:00,0.37212319,0.37520803,0.3716311,0.37479809,128725.96360514,2026-01-19 16:59:59+00:00,48074.08057965,4436,66459.66871675,24820.07032386,0.0035769300000000337,0.00267489999999998,0.7188210979272697,up
ADAUSDT,1h,2026-01-19 17:00:00+00:00,0.37479809,0.37598305,0.37409496,0.375139,187710.57220233,2026-01-19 17:59:59+00:00,70385.56008086,6367,93674.14805106,35124.85896939,0.001888090000000009,0.0003409100000000276,0.09095830771176758,up
ADAUSDT,1h,2026-01-19 18:00:00+00:00,0.375139,0.37571496,0.37009958,0.37215069,131000.59667393,2026-01-19 18:59:59+00:00,48947.69767569,4333,75560.65980912,28232.85104356,0.005615380000000003,-0.002988309999999994,-0.7965873982710392,down
ADAUSDT,1h,2026-01-19 19:00:00+00:00,0.37215069,0.37280983,0.36844698,0.36987729,162612.25752442,2026-01-19 19:59:59+00:00,60331.42254155,4852,86496.66104758,32091.47136593,0.004362850000000029,-0.002273399999999981,-0.6108815759551544,down
ADAUSDT,1h,2026-01-19 20:00:00+00:00,0.36987729,0.37101362,0.36861583,0.37076716,129117.45689722,2026-01-19 20:59:59+00:00,47815.06433508,5067,74146.75947617,27458.19318152,0.0023977900000000107,0.0008898699999999593,0.24058519516025417,up
ADAUSDT,1h,2026-01-19 21:00:00+00:00,0.37076716,0.37125051,0.36751394,0.36833411,79850.05925228,2026-01-19 21:59:59+00:00,29508.64045652,6305,36690.69846134,13559.07107812,0.0037365699999999946,-0.002433049999999992,-0.6562204700114196,down
ADAUSDT,1h,2026-01-19 22:00:00+00:00,0.36833411,0.36947934,0.36763234,0.36807131,161585.86080814,2026-01-19 22:59:59+00:00,59496.35195555,3719,72737.39000799,26782.10416803,0.0018469999999999875,-0.00026280000000000747,-0.07134826584483514,down
ADAUSDT,1h,2026-01-19 23:00:00+00:00,0.36807131,0.37164423,0.36766986,0.37057317,70872.24598987,2026-01-19 23:59:59+00:00,26174.69643465,6631,37663.66155965,13910.02774319,0.003974370000000005,0.0025018600000000224,0.679721546349272,up
ADAUSDT,1h,2026-01-20 00:00:00+00:00,0.37057317,0.37117741,0.37019345,0.37052692,81893.93826732,2026-01-20 00:59:59+00:00,30345.8024602,5424,47137.00449295,17466.61910726,0.000983960000000006,-4.625000000002544e-05,-0.012480666098958388,down
ADAUSDT,1h,2026-01-20 01:00:00+00:00,0.37052692,0.37456848,0.37045602,0.37439783,152911.45206102,2026-01-20 01:59:59+00:00,56953.76271137,3705,87714.60074829,32670.38858115,0.0041124599999999845,0.003870910000000005,1.0447041202836234,up
ADAUSDT,1h,2026-01-20 02:00:00+00:00,0.37439783,0.37511237,0.37215233,0.37284644,178664.72614482,2026-01-20 02:59:59+00:00,66753.09625725,5077,89026.72433791,33262.3547324,0.002960039999999997,-0.0015513899999999858,-0.4143693888396698,down
ADAUSDT,1h,2026-01-20 03:00:00+00:00,0.37284644,0.37554316,0.37242983,0.37485071,175012.76207041,2026-01-20 03:59:59+00:00,65428.27171338,3993,99281.51849957,37116.25421861,0.0031133299999999697,0.0020042699999999747,0.5375591087848323,up
ADAUSDT,1h,2026-01-20 04:00:00+00:00,0.37485071,0.3754992,0.37201673,0.37236678,202762.86404964,2026-01-20 04:59:59+00:00,75753.97950815,5713,116783.32736445,43631.27256821,0.0034824699999999598,-0.0024839299999999676,-0.6626451367799111,down
ADAUSDT,1h,2026-01-20 05:00:00+00:00,0.37236678,0.37341138,0.37220049,0.37331827,125417.91805118,2026-01-20 05:59:59+00:00,46761.13327801,6674,70795.33879568,26395.51289263,0.00121089000000002,0.0009514899999999993,0.2555249423699932,up
ADAUSDT,1h,2026-01-20 06:00:00+00:00,0.37331827,0.37618823,0.37317031,0.37534119,132496.83408419,2026-01-20 06:59:59+00:00,49597.50374019,3684,67439.28393497,25244.52874908,0.0030179200000000073,0.0020229199999999836,0.54187543513474,up
ADAUSDT,1h,2026-01-20 07:00:00+00:00,0.37534119,0.37632367,0.37190807,0.37334693,202533.7232425,2026-01-20 07:59:59+00:00,75817.29556841,4834,87970.62303353,32931.279893,0.0044156000000000195,-0.00199425999999997,-0.531319251159184,down
ADAUSDT,1h,2026-01-20 08:00:00+00:00,0.37334693,0.37389039,0.37238097,0.37384906,105648.77039386,2026-01-20 08:59:59+00:00,39470.16870262,3944,50523.82618554,18875.60011925,0.001509420000000039,0.0005021299999999895,0.1344942089117994,up
ADAUSDT,1h,2026-01-20 09:00:00+00:00,0.37384906,0.37418838,0.3718174,0.37227733,150929.54164873,2026-01-20 09:59:59+00:00,56306.25711147,6241,78626.60236915,29332.69153564,0.002370979999999967,-0.0015717299999999934,-0.4204183367479895,down
ADAUSDT,1h,2026-01-20 10:00:00+00:00,0.37227733,0.3723023,0.37137295,0.37139366,189780.59328397,2026-01-20 10:59:59+00:00,70567.16104231,2315,89820.12619269,33398.31117714,0.0009293499999999955,-0.0008836700000000031,-0.2373687379782172,down
ADAUSDT,1h,2026-01-20 11:00:00+00:00,0.37139366,0.37147967,0.36954637,0.36982278,160570.07405741,2026-01-20 11:59:59+00:00,59508.58918985,5261,87841.90695069,32554.93269881,0.0019332999999999712,-0.0015708799999999967,-0.42296898660036275,down
ADAUSDT,1h,2026-01-20 12:00:00+00:00,0.36982278,0.37262977,0.36933992,0.37255943,106221.76581023,2026-01-20 12:59:59+00:00,39428.57443096,6461,44434.27552741,16493.60775124,0.0032898500000000386,0.002736650000000007,0.7399895701395157,up
ADAUSDT,1h,2026-01-20 13:00:00+00:00,0.37255943,0.37336655,0.37025376,0.37056834,88300.93910553,2026-01-20 13:59:59+00:00,32809.44009066,6173,36377.32906987,13516.50175939,0.003112790000000032,-0.0019910900000000287,-0.5344355395862691,down
ADAUSDT,1h,2026-01-20 14:00:00+00:00,0.37056834,0.37127733,0.36820245,0.36891755,152206.48739177,2026-01-20 14:59:59+00:00,56277.27505095,5008,90507.27441336,33464.42627745,0.003074880000000002,-0.001650790000000013,-0.44547518549480325,down
ADAUSDT,1h,2026-01-20 15:00:00+00:00,0.36891755,0.36968056,0.36532087,0.36598057,177452.32072433,2026-01-20 15:59:59+00:00,65204.68864297,6704,83558.14488654,30703.36188713,0.004359689999999972,-0.002936979999999978,-0.7961074229187465,down
ADAUSDT,1h,2026-01-20 16:00:00+00:00,0.36598057,0.36660857,0.36250717,0.36308244,130633.27127494,2026-01-20 16:59:59+00:00,47619.94314845,3132,61258.8247941,22330.77167528,0.004101400000000033,-0.0028981299999999988,-0.7918808367340373,down
ADAUSDT,1h,2026-01-20 17:00:00+00:00,0.36308244,0.36391693,0.35863431,0.35909861,79285.08737392,2026-01-20 17:59:59+00:00,28629.09395276,5371,45125.61382066,16294.43165844,0.005282620000000016,-0.0039838300000000215,-1.0972246413238882,down
ADAUSDT,1h,2026-01-20 18:00:00+00:00,0.35909861,0.35926236,0.3575055,0.35779649,145842.60493549,2026-01-20 18:59:59+00:00,52276.92507193,5656,71447.61959694,25610.22451491,0.0017568600000000267,-0.0013021199999999622,-0.3626079198691307,down
ADAUSDT,1h,2026-01-20 19:00:00+00:00,0.35779649,0.36014423,0.35695583,0.35720937,192238.9110199,2026-01-20 19:59:59+00:00,68725.97482867,5154,110429.36007489,39478.82028976,0.0031884000000000357,-0.0005871199999999965,-0.16409328107159366,down
ADAUSDT,1h,2026-01-20 20:00:00+00:00,0.35720937,0.35870524,0.35715191,0.35814676,80182.971123,2026-01-20 20:59:59+00:00,28679.69014179,3386,46140.4532384,16503.42813874,0.001553329999999964,0.0009373899999999824,0.26242032788781056,up
ADAUSDT,1h,2026-01-20 21:00:00+00:00,0.35814676,0.36062342,0.35813939,0.3603796,137239.34117396,2026-01-20 21:59:59+00:00,49305.04201161,4744,55079.66122362,19788.0941965,0.0024840299999999704,0.0022328400000000137,0.6234427473251506,up
ADAUSDT,1h,2026-01-20 22:00:00+00:00,0.3603796,0.36258325,0.35964306,0.36219885,131841.50915417,2026-01-20 22:59:59+00:00,47632.91626809,5170,67058.78480507,24227.61618971,0.002940190000000009,0.0018192499999999945,0.5048149229312632,up
ADAUSDT,1h,2026-01-20 23:00:00+00:00,0.36219885,0.36281265,0.3614036,0.36178239,135870.70846625,2026-01-20 23:59:59+00:00,49183.92151218,5979,76677.49220796,27756.53267049,0.0014090500000000228,-0.0004164600000000074,-0.11498103873052257,down
ADAUSDT,1h,2026-01-21 00:00:00+00:00,0.36178239,0.36264473,0.36089429,0.36224752,150562.76511275,2026-01-21 00:59:59+00:00,54505.97264745,4310,87804.97167528,31786.71287592,0.0017504400000000198,0.0004651299999999803,0.12856623563130873,up
ADAUSDT,1h,2026-01-21 01:00:00+00:00,0.36224752,0.36284335,0.36142293,0.36144763,147376.91799044,2026-01-21 01:59:59+00:00,53327.98083558,5698,87211.83764343,31557.39222872,0.0014204200000000333,-0.0007998899999999698,-0.2208131059116622,down
ADAUSDT,1h,2026-01-21 02:00:00+00:00,0.36144763,0.36251902,0.36131927,0.36169205,119209.01969612,2026-01-21 02:59:59+00:00,43102.38655545,4521,69660.17479087,25187.01847402,0.0011997499999999994,0.00024441999999996744,0.06762252113811548,up
ADAUSDT,1h,2026-01-21 03:00:00+00:00,0.36169205,0.36216832,0.36119462,0.36173203,177733.05198627,2026-01-21 03:59:59+00:00,64288.18531455,5482,101520.76221322,36721.28229105,0.0009736999999999663,3.997999999999502e-05,0.01105360209050628,up
ADAUSDT,1h,2026-01-21 04:00:00+00:00,0.36173203,0.36377718,0.36053697,0.36344252,135984.47355819,2026-01-21 04:59:59+00:00,49306.23959338,7265,56809.20675393,20598.29542319,0.0032402099999999656,0.001710490000000009,0.47286108448842895,up
ADAUSDT,1h,2026-01-21 05:00:00+00:00,0.36344252,0.36628838,0.36312989,0.36578282,148427.04252447,2026-01-21 05:59:59+00:00,54118.38027634,4275,67300.14160409,24538.48432223,0.003158490000000014,0.0023403000000000174,0.6439257575035573,up
ADAUSDT,1h,2026-01-21 06:00:00+00:00,0.36578282,0.36605716,0.36300698,0.36496586,76743.55871037,2026-01-21 06:59:59+00:00,28040.12742252,6105,36424.79216939,13308.68454541,0.0030501800000000134,-0.0008169600000000332,-0.22334564537504334,down
ADAUSDT,1h,2026-01-21 07:00:00+00:00,0.36496586,0.36515383,0.36445724,0.36476751,116567.96641217,2026-01-21 07:59:59+00:00,42531.76746078,4156,61653.63366389,22495.35692193,0.0006965899999999969,-0.00019834999999995828,-0.0543475491104725,down
ADAUSDT,1h,2026-01-21 08:00:00+00:00,0.36476751,0.36555917,0.36391012,0.36530541,189874.60012926,2026-01-21 08:59:59+00:00,69311.15137794,6411,96424.05417378,35198.29514197,0.0016490499999999852,0.0005378999999999801,0.14746379138865193,up
ADAUSDT,1h,2026-01-21 09:00:00+00:00,0.36530541,0.36682644,0.36405895,0.36613635,121646.06848907,2026-01-21 09:59:59+00:00,44488.50715378,3149,55154.08137228,20170.99914669,0.0027674899999999836,0.0008309400000000022,0.22746446596561554,up
ADAUSDT,1h,2026-01-21 10:00:00+00:00,0.36613635,0.36621392,0.36413579,0.36418538,103041.59976939,2026-01-21 10:59:59+00:00,37626.7595205,5466,42210.97921281,15413.79760718,0.0020781300000000114,-0.0019509699999999963,-0.5328534028374938,down
ADAUSDT,1h,2026-01-21 11:00:00+00:00,0.36418538,0.36498663,0.36212073,0.36220036,112054.73655092,2026-01-21 11:59:59+00:00,40697.48143594,6119,59078.6159391,21456.93211594,0.002865899999999977,-0.001985020000000004,-0.5450575747988576,down
ADAUSDT,1h,2026-01-21 12:00:00+00:00,0.36220036,0.36247794,0.35781766,0.35863814,82592.9856005,2026-01-21 12:59:59+00:00,29768.10225965,4449,47214.85925868,17017.14435395,0.004660280000000017,-0.003562220000000005,-0.9834943289399285,down
ADAUSDT,1h,2026-01-21 13:00:00+00:00,0.35863814,0.360075,0.3583564,0.36003047,108941.68519121,2026-01-21 13:59:59+00:00,39146.48471065,5475,61004.12418728,21920.87455405,0.001718599999999959,0.0013923299999999972,0.38822697440935794,up
ADAUSDT,1h,2026-01-21 14:00:00+00:00,0.36003047,0.36045416,0.35707463,0.35709231,75582.56458917,2026-01-21 14:59:59+00:00,27100.98909762,4861,43182.85392497,15483.70394397,0.0033795300000000195,-0.0029381599999999675,-0.8160864829023964,down
ADAUSDT,1h,2026-01-21 15:00:00+00:00,0.35709231,0.35791911,0.35666757,0.3579002,206039.91637156,2026-01-21 15:59:59+00:00,73658.49818806,6129,114027.58651859,40764.43498367,0.0012515399999999954,0.0008078899999999778,0.2262412203723955,up
ADAUSDT,1h,2026-01-21 16:00:00+00:00,0.3579002,0.35793827,0.35615038,0.3563735,169642.8818694,2026-01-21 16:59:59+00:00,60585.72452428,4044,89708.35003637,32038.15758692,0.0017878900000000142,-0.001526699999999992,-0.42657142968905626,down
ADAUSDT,1h,2026-01-21 17:00:00+00:00,0.3563735,0.35669567,0.35457202,0.35542618,192762.58060078,2026-01-21 17:59:59+00:00,68604.17123845,3532,86417.21826821,30755.87399559,0.0021236500000000325,-0.0009473200000000292,-0.2658222342570447,down
ADAUSDT,1h,2026-01-21 18:00:00+00:00,0.35542618,0.35594058,0.35206212,0.35213428,194179.10300495,2026-01-21 18:59:59+00:00,68696.72706911,3882,96374.65511686,34095.44732923,0.003878460000000028,-0.0032918999999999587,-0.9261838843722651,down
ADAUSDT,1h,2026-01-21 19:00:00+00:00,0.35213428,0.35222227,0.35075022,0.35135899,137304.31398954,2026-01-21 19:59:59+00:00,48296.33027326,4264,64640.74597041,22737.1648114,0.0014720500000000025,-0.0007752900000000396,-0.22016885149609391,down
ADAUSDT,1h,2026-01-21 20:00:00+00:00,0.35135899,0.35136686,0.35005164,0.35116324,158316.02799173,2026-01-21 20:59:59+00:00,55610.26448256,7380,89848.41732723,31560.25523308,0.0013152200000000058,-0.00019574999999999454,-0.05571225031128264,down
ADAUSDT,1h,2026-01-21 21:00:00+00:00,0.35116324,0.35308114,0.35040831,0.35222167,151009.71471946,2026-01-21 21:59:59+00:00,53108.97699156,4998,74438.92843903,26179.60933897,0.002672830000000015,0.001058429999999999,0.3014068329019857,up
ADAUSDT,1h,2026-01-21 22:00:00+00:00,0.35222167,0.35231104,0.34951541,0.35087706,134574.12583293,2026-01-21 22:59:59+00:00,47309.44815579,3412,79794.28333706,28051.62944435,0.0027956299999999934,-0.0013446099999999683,-0.3817510717043527,down
ADAUSDT,1h,2026-01-21 23:00:00+00:00,0.35087706,0.35277478,0.35077272,0.35262452,134434.24472612,2026-01-21 23:59:59+00:00,47287.35173805,1822,59393.72568377,20891.78990936,0.0020020600000000277,0.0017474599999999785,0.49802628875195726,up
ADAUSDT,1h,2026-01-22 00:00:00+00:00,0.35262452,0.35326488,0.35219725,0.35289913,97508.94237948,2026-01-22 00:59:59+00:00,34397.43255253,4813,54008.67299558,19052.19809879,0.001067629999999986,0.00027461000000000846,0.07787603652746793,up
ADAUSDT,1h,2026-01-22 02:00:00+00:00,0.35517982,0.35776077,0.35430936,0.35695483,140422.44657151,2026-01-22 02:59:59+00:00,49999.84480214,6222,61374.31009808,21853.38636854,0.003451409999999988,0.0017750100000000213,0.4997496760936535,up
ADAUSDT,1h,2026-01-22 03:00:00+00:00,0.35695483,0.35744324,0.35555814,0.35612362,173832.00827172,2026-01-22 03:59:59+00:00,61977.92989246,5960,93458.97838235,33321.79192769,0.001885099999999973,-0.0008312100000000266,-0.23286139593629443,down
ADAUSDT,1h,2026-01-22 04:00:00+00:00,0.35612362,0.36088946,0.35597819,0.35919896,67581.18970806,2026-01-22 04:59:59+00:00,24171.17548984,2726,40023.26413032,14314.77227834,0.004911269999999968,0.0030753400000000375,0.8635596818880021,up
ADAUSDT,1h,2026-01-22 05:00:00+00:00,0.35919896,0.35987452,0.35901975,0.3590456,158146.34928676,2026-01-22 05:59:59+00:00,56793.87743213,5789,65440.71237413,23501.21779231,0.0008547699999999492,-0.00015335999999999128,-0.042695001121381665,down
ADAUSDT,1h,2026-01-22 06:00:00+00:00,0.3590456,0.36171976,0.3581865,0.36159608,131304.40914509,2026-01-22 06:59:59+00:00,47311.7148617,4536,68275.97329296,24601.25597741,0.0035332599999999825,0.002550479999999966,0.7103498831346119,up
ADAUSDT,1h,2026-01-22 07:00:00+00:00,0.36159608,0.36207979,0.35847696,0.35968073,54558.94633452,2026-01-22 07:59:59+00:00,19676.0511766,4978,23755.72921156,8567.22820192,0.0036028300000000013,-0.0019153499999999823,-0.5296932422497452,down
ADAUSDT,1h,2026-01-22 08:00:00+00:00,0.35968073,0.36012102,0.35756775,0.35826705,143464.04817912,2026-01-22 08:59:59+00:00,51499.84690169,4174,79673.14727573,28600.5793016,0.0025532699999999964,-0.0014136800000000282,-0.3930374585260734,down
ADAUSDT,1h,2026-01-22 09:00:00+00:00,0.35826705,0.3587002,0.35602805,0.35652333,134880.18990226,2026-01-22 09:59:59+00:00,48205.53082274,7683,75744.69816614,27070.79063836,0.0026721500000000398,-0.0017437199999999486,-0.4867095648343739,down
ADAUSDT,1h,2026-01-22 10:00:00+00:00,0.35652333,0.35791508,0.35590598,0.35699034,115903.44795236,2026-01-22 10:59:59+00:00,41349.34727645,5215,54432.46141449,19419.1526646,0.002009099999999986,0.00046700999999998993,0.13099002525304304,up
ADAUSDT,1h,2026-01-22 11:00:00+00:00,0.35699034,0.35721172,0.35614197,0.35620018,155996.72850618,2026-01-22 11:59:59+00:00,55627.6942115,5723,80859.36433527,28834.06617851,0.001069750000000036,-0.0007901600000000397,-0.22133932251501248,down
ADAUSDT,1h,2026-01-22 13:00:00+00:00,0.35667826,0.35701738,0.35639413,0.35649661,185762.80426111,2026-01-22 13:59:59+00:00,66240.68155262,5106,87335.76695289,31142.83696293,0.0006232500000000196,-0.00018165000000003317,-0.05092825113592098,down
ADAUSDT,1h,2026-01-22 14:00:00+00:00,0.35649661,0.35819948,0.3553961,0.3579386,194402.6544466,2026-01-22 14:59:59+00:00,69444.05066401,6901,115621.06979182,41301.88166055,0.002803380000000022,0.001441990000000004,0.4044891198264141,up
ADAUSDT,1h,2026-01-22 15:00:00+00:00,0.3579386,0.3596701,0.35737635,0.35940922,213317.69505618,2026-01-22 15:59:59+00:00,76511.49178241,6091,123073.77035003,44143.35044398,0.0022937499999999833,0.001470619999999978,0.4108581751171788,up
ADAUSDT,1h,2026-01-22 16:00:00+00:00,0.35940922,0.36023067,0.35512713,0.35598657,98062.12160375,2026-01-22 16:59:59+00:00,35076.61422396,6051,50671.90409558,18125.23329993,0.005103539999999962,-0.0034226499999999715,-0.9522988864893259,down
ADAUSDT,1h,2026-01-22 18:00:00+00:00,0.35845743,0.35989557,0.35734169,0.35916401,155615.43846008,2026-01-22 18:59:59+00:00,55836.48794124,5361,93279.65954267,33469.74205618,0.0025538800000000084,0.0007065799999999567,0.19711685150450267,up
ADAUSDT,1h,2026-01-22 19:00:00+00:00,0.35916401,0.35925521,0.35728038,0.35896008,84111.93066659,2026-01-22 19:59:59+00:00,30201.40204535,5427,39525.8053782,14192.21660867,0.001974829999999983,-0.0002039299999999633,-0.05677907427304961,down
ADAUSDT,1h,2026-01-22 20:00:00+00:00,0.35896008,0.35940365,0.35853653,0.35924009,168527.86095043,2026-01-22 20:59:59+00:00,60518.36961185,5886,82424.70561572,29598.71899797,0.000867119999999999,0.0002800099999999972,0.07800588856565811,up
ADAUSDT,1h,2026-01-22 21:00:00+00:00,0.35924009,0.36052535,0.35918164,0.35953509,146953.03120413,2026-01-22 21:59:59+00:00,52813.09581271,3866,61082.28551585,21952.21541859,0.001343709999999998,0.0002949999999999897,0.08211778368054348,up
ADAUSDT,1h,2026-01-22 22:00:00+00:00,0.35953509,0.35969811,0.35916945,0.3596774,191066.69797748,2026-01-22 22:59:59+00:00,68708.77775881,4177,76929.68420048,27664.39484608,0.0005286600000000141,0.00014230999999997884,0.03958167198644751,up
ADAUSDT,1h,2026-01-22 23:00:00+00:00,0.3596774,0.3621133,0.3594745,0.36060504,165826.47871173,2026-01-22 23:59:59+00:00,59720.95089944,4241,86161.35248646,31030.254886,0.002638800000000052,0.0009276400000000073,0.2579088928022743,up
ADAUSDT,1h,2026-01-23 01:00:00+00:00,0.3652921,0.36657785,0.36527053,0.36572776,168288.96715843,2026-01-23 01:59:59+00:00,61511.28828419,5553,68167.69578983,24915.96958611,0.0013073200000000007,0.0004356600000000044,0.1192634606661366,up
ADAUSDT,1h,2026-01-23 02:00:00+00:00,0.36572776,0.36964037,0.36466737,0.36909091,140750.2492271,2026-01-23 02:59:59+00:00,51712.95554272,6191,69850.91497969,25663.87825811,0.004973000000000005,0.0033631499999999814,0.9195774474434157,up
ADAUSDT,1h,2026-01-23 03:00:00+00:00,0.36909091,0.36963802,0.36549605,0.36628006,141076.09287548,2026-01-23 03:59:59+00:00,51871.63179064,6946,58998.85550809,21693.02286877,0.004141969999999995,-0.002810849999999976,-0.7615603429518153,down
ADAUSDT,1h,2026-01-23 04:00:00+00:00,0.36628006,0.36926481,0.36467342,0.36802029,110085.17530647,2026-01-23 04:59:59+00:00,40417.79118952,523,48363.30954995,17756.59748174,0.004591389999999973,0.0017402300000000093,0.47510912824465773,up
ADAUSDT,1h,2026-01-23 05:00:00+00:00,0.36802029,0.37056078,0.3680099,0.36988453,164787.00382799,2026-01-23 05:59:59+00:00,60798.56207015,3723,79461.51116858,29317.51598575,0.0025508799999999776,0.0018642399999999615,0.5065590269492917,up
ADAUSDT,1h,2026-01-23 06:00:00+00:00,0.36988453,0.37057049,0.36748457,0.37036456,78788.02223001,2026-01-23 06:59:59+00:00,29161.38103409,6749,42970.21245194,15904.33041673,0.0030859199999999642,0.00048003000000002016,0.12977833920224244,up
ADAUSDT,1h,2026-01-23 07:00:00+00:00,0.37036456,0.37553703,0.36953863,0.37448586,209347.23033446,2026-01-23 07:59:59+00:00,77966.18634642,2798,91337.15713301,34016.25998112,0.005998400000000015,0.004121299999999994,1.1127684571115535,up
ADAUSDT,1h,2026-01-23 08:00:00+00:00,0.37448586,0.37524079,0.37372487,0.37449096,71368.41336874,2026-01-23 08:59:59+00:00,26726.64344393,3227,33092.98267293,12392.93836933,0.001515920000000004,5.0999999999801204e-06,0.0013618671743654406,up
ADAUSDT,1h,2026-01-23 09:00:00+00:00,0.37449096,0.37509672,0.37336769,0.37396664,136391.53924832,2026-01-23 09:59:59+00:00,51041.64146055,3190,66945.79940255,25053.04587973,0.0017290300000000203,-0.000524319999999967,-0.14000872010367543,down
ADAUSDT,1h,2026-01-23 10:00:00+00:00,0.37396664,0.37470963,0.37305417,0.37460043,185329.38063238,2026-01-23 10:59:59+00:00,69365.73518215,5237,86926.00710164,32534.97296802,0.0016554599999999975,0.0006337899999999674,0.1694776838917951,up
ADAUSDT,1h,2026-01-23 11:00:00+00:00,0.37460043,0.37498562,0.37192125,0.37233754,234525.11035381,2026-01-23 11:59:59+00:00,87587.85513959,3981,136021.95237072,50799.98061647,0.0030643700000000385,-0.002262889999999962,-0.604080993713745,down
